iata,name,city,state,country,lat,long,dst,tz,utc_offset
F51,Winnsboro Municipal,Winnsboro,TX,USA,32.93884556,-95.27886083,,America/Chicago,-5.0
F53,Franklin County,Mount Vernon,TX,USA,33.21530583,-95.2374925,,America/Chicago,-5.0
F55,Granbury Municipal,Granbury,TX,USA,32.44441583,-97.8169475,,America/Chicago,-5.0
F56,Arledge ,Stamford,TX,USA,32.91019472,-99.73422972,,America/Chicago,-5.0
F85,Morton-Cochran County,Morton,TX,USA,33.72926389,-102.7338183,,America/Chicago,-5.0
FST,Fort Stockton Pecos County Airport,Fort Stockton,TX,USA,30.91566667,-102.9161389,A,America/Chicago,-5.0
FTW,Fort Worth Meacham International Airport,Fort Worth,TX,USA,32.81977778,-97.36244444,A,America/Chicago,-5.0
FWS,Spinks,Fort Worth,TX,USA,32.56522778,-97.30807778,,America/Chicago,-5.0
GGG,East Texas Regional Airport,Longview,TX,USA,32.38486111,-94.71171,A,America/Chicago,-5.0
GKY,Arlington Municipal,Arlington,TX,USA,32.66241528,-97.09391139,,America/Chicago,-5.0
GLE,Gainesville Municipal,Gainesville,TX,USA,33.65136111,-97.19702778,,America/Chicago,-5.0
GLS,Scholes International At Galveston Airport,Galveston,TX,USA,29.26532333,-94.86040667,A,America/Chicago,-5.0
GPM,Grand Prairie Municipal,Grand Prairie,TX,USA,32.69858333,-97.04652778,,America/Chicago,-5.0
GRK,Robert Gray  Army Air Field Airport,Killeen,TX,USA,31.06489778,-97.82779778,A,America/Chicago,-5.0
GTU,Georgetown Municipal,Georgetown,TX,USA,30.67880889,-97.67938389,,America/Chicago,-5.0
GVT,Majors Airport,Greenville,TX,USA,33.06783889,-96.0653325,A,America/Chicago,-5.0
HBV,Jim Hogg County,Hebbronville,TX,USA,27.34955556,-98.73697222,,America/Chicago,-5.0
HDO,Hondo Municipal,Hondo,TX,USA,29.35952778,-99.17666667,,America/Chicago,-5.0
HHF,Hemphill County,Canadian,TX,USA,35.89530778,-100.4036397,,America/Chicago,-5.0
HOU,William P Hobby Airport,Houston,TX,USA,29.64541861,-95.27888889,A,America/Chicago,-5.0
HQZ,Mesquite Metro,Mesquite,TX,USA,32.74696278,-96.53041722,,America/Chicago,-5.0
HRL,Valley International Airport,Harlingen,TX,USA,26.22850611,-97.65439389,A,America/Chicago,-5.0
HRX,Hereford Municipal,Hereford,TX,USA,34.85761639,-102.3272017,,America/Chicago,-5.0
HYI,San Marcos Municipal,San Marcos,TX,USA,29.89361111,-97.86469444,,America/Chicago,-5.0
IAH,George Bush Intercontinental Houston Airport,Houston,TX,USA,29.98047222,-95.33972222,A,America/Chicago,-5.0
ILE,Killeen Municipal,Killeen,TX,USA,31.08583333,-97.6865,,America/Chicago,-5.0
INK,Winkler County Airport,Wink,TX,USA,31.77962833,-103.2013619,A,America/Chicago,-5.0
IWS,West Houston Airport,Houston,TX,USA,29.81819444,-95.67261111,A,America/Chicago,-5.0
JAS,Jasper County Airport-Bell Field,Jasper,TX,USA,30.89058333,-94.03483333,A,America/Chicago,-5.0
JCT,Kimble County Airport,Junction,TX,USA,30.51126,-99.76345528,\N,America/Chicago,-5.0
JSO,Jacksonville-Cherokee County,Jacksonville,TX,USA,31.86933667,-95.21739028,,America/Chicago,-5.0
LBB,Lubbock Preston Smith International Airport,Lubbock,TX,USA,33.66363889,-101.8227778,A,America/Chicago,-5.0
LBX,Lubang Airport,Angleton,TX,USA,29.10863889,-95.46208056,N,America/Chicago,-5.0
LFK,Angelina County Airport,Lufkin,TX,USA,31.23401389,-94.75,A,America/Chicago,-5.0
LNC,Lancaster,Lancaster,TX,USA,32.57919111,-96.71905111,,America/Chicago,-5.0
LRD,Laredo International Airport,Laredo,TX,USA,27.54373861,-99.46154361,A,America/Chicago,-5.0
LVJ,Clover ,Houston,TX,USA,29.52130556,-95.24216667,,America/Chicago,-5.0
LXY,Mexia-Limestone County,Mexia,TX,USA,31.63983472,-96.51472222,,America/Chicago,-5.0
MAF,Midland International Airport,Midland,TX,USA,31.94252778,-102.2019139,A,America/Chicago,-5.0
