iata,name,city,state,country,lat,long,dst,tz,utc_offset
SHG,Shungnak Airport,Shungnak,AK,USA,66.88916556,-157.1505119,A,America/Anchorage,-8.0
SHH,Shishmaref Airport,Shishmaref,AK,USA,66.24956861,-166.0895589,A,America/Nome,-8.0
SHX,Shageluk Airport,Shageluk,AK,USA,62.69511944,-159.5690614,A,America/Anchorage,-8.0
SIT,Sitka Rocky Gutierrez Airport,Sitka,AK,USA,57.04713806,-135.3615983,A,America/Sitka,-8.0
SKW,Skwentna,Skwentna,AK,USA,61.965295,-151.19136609999998,,America/Anchorage,-8.0
SLQ,Sleetmute Airport,Sleetmute,AK,USA,61.70931139,-157.1557008,A,America/Anchorage,-8.0
SNP,St Paul Island Airport,St. Paul,AK,USA,57.16733333,-170.22044440000002,A,America/Nome,-8.0
SOV,Seldovia Airport,Seldovia,AK,USA,59.44243917,-151.7040503,A,America/Anchorage,-8.0
SRV,Stony River 2,Stony River,AK,USA,61.789875,-156.5881861,,America/Anchorage,-8.0
SVA,Savoonga Airport,Savoonga,AK,USA,63.68639444,-170.4926361,A,America/Nome,-8.0
SVS,Stevens Village,Stevens Village,AK,USA,66.00900528,-149.09591530000003,,America/Anchorage,-8.0
SWD,Seward Airport,Seward,AK,USA,60.12693833,-149.4188122,U,America/Anchorage,-8.0
SXP,Sheldon Point,Sheldon Point,AK,USA,62.52055556,-164.84777780000002,,America/Nome,-8.0
SXQ,Soldotna Airport,Soldotna,AK,USA,60.47613889,-151.0324444,U,America/Anchorage,-8.0
T44,Trident Basin,Kodiak,AK,USA,57.78083333,-152.3913889,,America/Anchorage,-8.0
TAL,Ralph M Calhoun Memorial,Tanana,AK,USA,65.17439528,-152.1093886,,America/Anchorage,-8.0
TCT,Takotna,Takotna,AK,USA,62.99270417,-156.06819030000003,,America/Anchorage,-8.0
TKA,Talkeetna Airport,Talkeetna,AK,USA,62.3205,-150.0936944,A,America/Anchorage,-8.0
TKE,Tenakee SPB,Tenakee Springs,AK,USA,57.77965833,-135.2184439,,America/Juneau,-8.0
TLT,Tuluksak,Tuluksak,AK,USA,61.09676222,-160.96841669999998,,America/Anchorage,-8.0
TOG,Togiak Airport,Togiak,AK,USA,59.05284222,-160.39693390000002,A,America/Anchorage,-8.0
TPO,Port Alsworth,Port Alsworth,AK,USA,60.20433333,-154.3188728,,America/Anchorage,-8.0
UNK,Unalakleet Airport,Unalakleet,AK,USA,63.88835917,-160.7989517,A,America/Anchorage,-8.0
UUO,Willow,Willow,AK,USA,61.75441667,-150.0516639,,America/Anchorage,-8.0
VAK,Chevak Airport,Chevak,AK,USA,61.53363583,-165.5837322,A,America/Nome,-8.0
VDZ,Valdez Pioneer Field,Valdez,AK,USA,61.13395028,-146.24836000000002,A,America/Anchorage,-8.0
VEE,Venetie Airport,Venetie,AK,USA,67.02269444,-146.4137753,A,America/Anchorage,-8.0
WBB,Stebbins,Stebbins,AK,USA,63.51591972,-162.2827394,,America/Nome,-8.0
WBQ,Beaver Airport,Beaver,AK,USA,66.36155056,-147.4012186,A,America/Anchorage,-8.0
WCR,Chandalar Lake,Chandalar Lake,AK,USA,67.50451667,-148.48322219999997,,America/Anchorage,-8.0
WLK,Selawik Airport,Selawik,AK,USA,66.60002778,-159.98619440000002,A,America/Anchorage,-8.0
WMO,White Mountain Airport,White Mountain,AK,USA,64.68919444,-163.4125556,A,America/Nome,-8.0
WNA,Napakiak Airport,Napakiak,AK,USA,60.69118917,-161.9695161,A,America/Anchorage,-8.0
WRG,Wrangell Airport,Wrangell,AK,USA,56.48432583,-132.3698242,A,America/Sitka,-8.0
WSM,Wiseman,Wiseman,AK,USA,67.40457333,-150.12274169999998,,America/Anchorage,-8.0
WSN,South Naknek Nr 2 Airport,South Naknek,AK,USA,58.70343611,-157.0082511,A,America/Anchorage,-8.0
WTK,Noatak Airport,Noatak,AK,USA,67.56208333,-162.9752778,A,America/Nome,-8.0
YAK,Yakutat Airport,Yakutat,AK,USA,59.50336056,-139.6602261,A,America/Yakutat,-8.0
Z09,Kasigluk,Kasigluk,AK,USA,60.87202194,-162.5248094,,America/Nome,-8.0
Z13,Akiachak,Akiachak,AK,USA,60.90453167,-161.42091000000002,,America/Anchorage,-8.0
Z17,Ophir,Ophir,AK,USA,63.1460375,-156.529865,,America/Anchorage,-8.0
Z40,Goose Bay,Goose Bay,AK,USA,61.39445139,-149.84555559999998,,America/Anchorage,-8.0
Z55,Lake Louise,Lake Louise,AK,USA,62.29368944,-146.5794219,,America/Anchorage,-8.0
Z73,Nelson Lagoon,Nelson Lagoon,AK,USA,56.00753611,-161.16036719999997,,America/Anchorage,-8.0
Z84,Clear,Clear A.F.B.,AK,USA,64.30120361,-149.1201436,,America/Anchorage,-8.0
Z91,Birch Creek,Birch Creek,AK,USA,66.27399583,-145.8240381,,America/Anchorage,-8.0
